sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.01_1x_17.hist	93243826	2657039	534134	191293	106027	67055	54692	48855	28552	14561	7049	4973	6913	11414	14161	13252	7638	3181	505	274	176	54	22	5	0	0	0	0	8695	6495	1923	570	227	25	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5399	99847258
rotifer_0.0_2x_17.hist	89734705	4288787	852846	307039	171587	108340	92755	82856	32623	16637	11437	12922	17965	29663	16131	5131	4732	5453	866	574	1085	1775	8431	16394	963	534	119	37	11	4	0	0	533	1598	11276	703	201	108	20	0	0	0	0	0	0	0	0	0	0	7973	102183186
rotifer_0.0_4x_17.hist	89993398	3856614	732234	273473	151807	94643	76586	37627	24083	27550	32136	33208	12748	7046	4477	6478	10274	13715	2181	1186	2090	3421	13494	3947	231	127	27	7	1	0	9282	2757	1101	126	39	1	0	0	0	3615	1653	676	358	133	21	6	1	0	1548	2629	101220037
rotifer_0.01_2x_17.hist	94505788	2491326	558401	196119	104595	66665	40748	36399	54980	28038	13574	6693	2568	2541	3152	4560	7232	9654	4659	2535	1643	711	3376	6565	385	212	47	14	3	0	0	0	1018	3055	4542	282	80	42	7	0	0	0	0	0	0	0	0	0	0	4404	101983786
rotifer_0.01_4x_17.hist	94166197	2563931	513749	186928	104272	65187	60526	29736	15215	17405	20301	10011	5478	9044	11221	6015	3466	1443	1219	3000	5666	4673	2024	591	39	125	298	795	4342	2170	642	189	74	7	1	0	0	3410	1418	77	24	9	3	0	0	0	0	0	0	2913	101538987
rotifer_0.01_8x_17.hist	90604812	2338776	429173	170351	82102	51741	57101	28053	18996	21731	16964	8365	5703	9415	10604	3373	2058	2746	5781	3678	2385	744	806	1567	3246	1802	406	129	239	3358	993	294	134	403	1649	102	28	14	1134	1253	416	169	89	32	4	0	0	0	0	8067	89082927
rotifer_0.0_4x_30.hist	85451767	3144029	610002	238033	118242	74358	73536	36128	31413	35936	26014	12828	7419	12250	15198	7429	4281	3369	7092	7628	4947	1545	787	1529	3267	6103	1377	442	169	2368	700	207	4590	528	167	9	81	3241	647	34	10	3	2053	1081	179	58	25	7	1	2553	100240634
rotifer_0.001_8x_30.hist	86059593	2960151	592948	227585	117228	72583	70731	34750	37525	25206	23843	11757	15280	13074	6764	5606	8892	7683	2079	5116	4554	1422	4705	3227	366	1171	2786	2708	901	449	1461	2809	1122	128	39	2551	732	398	78	556	1204	492	260	560	927	308	137	44	13	2098	100156528
rotifer_0.06_4x_20.hist	99890714	793509	79633	32075	17423	10721	4394	2158	1155	1320	1539	1515	580	320	164	219	347	462	72	38	23	30	145	281	310	171	37	11	2	0	26	52	151	16	4	0	0	0	84	10	2	0	0	0	0	0	0	0	0	47	101398187
rotifer_0.06_4x_23.hist	99343854	756268	77894	31693	16941	10313	3669	1802	1655	1892	1532	754	288	447	554	548	315	130	21	51	95	155	148	138	294	162	35	10	2	0	195	121	47	4	0	0	0	0	0	48	15	5	1	0	0	0	0	0	0	81	100947423
rotifer_0.06_2x_23.hist	99185756	787908	76256	30182	16954	10640	5892	5263	2071	1055	509	300	417	688	852	455	261	108	16	19	36	58	275	534	160	88	18	5	0	0	48	96	37	3	0	0	0	0	84	39	12	4	1	0	0	0	0	0	0	0	100951639
rotifer_0.06_2x_30.hist	99149639	796026	78607	31437	17372	10802	7148	3511	1381	703	507	572	794	1249	645	204	116	47	18	45	84	137	652	264	14	7	0	0	0	0	314	112	44	4	0	0	0	0	0	0	0	0	0	0	49	29	12	3	0	0	101076122
rotifer_0.06_2x_20.hist	99840808	793112	77039	30551	17167	10776	6016	5373	2459	1253	605	297	184	303	374	541	858	404	63	33	20	8	37	72	154	93	220	211	69	33	8	1	0	0	78	61	16	8	0	0	0	0	0	0	0	0	0	0	0	101	101528197
rotifer_0.06_8x_23.hist	98960357	698976	83714	33974	15932	9771	4758	2336	1584	1811	876	989	594	327	273	395	441	183	28	46	87	141	347	100	25	80	191	99	32	15	42	83	44	4	0	0	0	0	69	3	0	0	0	0	0	20	8	1	0	19	100586408
rotifer_0.06_4x_25.hist	99344166	713068	78211	32419	16775	9968	2492	1861	2811	1934	935	716	710	391	209	302	478	246	38	40	76	123	266	77	15	49	117	251	82	40	10	2	0	0	129	31	8	3	0	0	36	14	6	1	0	0	0	0	0	37	100844718
rotifer_0.06_8x_30.hist	99212479	656978	90031	36207	16420	10253	5122	2515	1335	1526	1254	617	363	599	489	154	225	300	95	62	116	190	151	43	68	218	71	22	67	153	44	12	3	0	0	30	51	26	4	0	0	0	0	28	5	0	0	0	0	40	100656782
rotifer_0.06_4x_30.hist	99160078	719414	78855	32682	16812	9941	2303	2036	3075	1567	757	571	793	693	357	116	184	244	169	91	77	125	398	115	21	68	100	31	9	3	0	0	266	29	8	0	0	0	0	0	34	45	23	7	0	0	0	0	0	16	100866937
rotifer_0.06_2x_25.hist	99211312	747241	76863	31259	16964	10431	4404	2163	1086	1242	1447	1476	565	311	160	128	203	270	472	256	165	50	20	8	17	56	132	352	116	57	15	3	0	0	0	0	0	46	90	4	0	0	0	0	0	0	0	0	0	37	100896488
rotifer_0.06_1x_23.hist	100908721	845167	82475	32787	17889	11038	6263	3076	1210	616	297	170	236	388	481	695	887	368	57	30	18	4	16	30	63	203	483	198	65	31	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	57	18	9	103067153
rotifer_0.06_1x_30.hist	98570062	812604	73476	27597	16134	10330	2138	1909	2882	3296	1823	898	343	189	96	29	16	12	26	63	119	193	920	320	17	8	1	0	0	0	0	0	0	0	255	68	18	9	0	0	0	0	0	0	0	0	0	0	0	36	100317419
rotifer_0.06_8x_20.hist	99044741	688395	82844	33880	16329	9883	4523	3184	1494	1709	1329	654	308	508	629	333	191	78	31	77	145	237	332	96	8	24	57	153	145	71	20	5	1	0	82	45	12	5	0	0	0	0	36	20	2	0	0	0	0	65	100742124
rotifer_0.06_8x_25.hist	99100337	642247	96084	37903	17313	10821	5175	2541	1624	1857	898	600	833	459	236	184	291	388	60	88	166	159	68	42	90	289	71	21	6	87	164	47	18	1	0	0	33	61	11	0	0	0	0	0	16	14	5	0	0	21	100525852
rotifer_0.06_1x_20.hist	99375074	850043	79154	30541	17455	11055	4239	3786	4772	2433	1177	579	221	121	61	23	35	46	97	238	448	555	239	69	3	0	0	0	0	0	130	160	63	6	0	0	0	0	0	0	0	0	0	0	77	24	10	2	0	0	101894932
rotifer_0.06_1x_25.hist	98876509	806552	73315	27692	16240	10413	2143	1913	2889	3304	2710	1335	511	281	144	45	25	9	4	10	18	28	134	260	555	307	68	21	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	67	21	8	1	0	0	100830976
