"","species","sim_coverage","error_prof","dist_from_ref","coverage","error_rate","genome_length","read_length","version","variation"
"4523","rotifer","8x","23.dat","0.001","8.15015287853349","0.00542984919365108","99398020","150","respect","r50"
"4524","rotifer","8x","23.dat","0.01","8.09889990241659","0.00520170500560169","100024229","150","respect","r50"
"4525","rotifer","8x","25.dat","0.0","8.14003280307474","0.00352324481278021","99523213","150","respect","r50"
"4526","rotifer","8x","25.dat","0.001","8.1378616159875","0.00348689467570273","99551606","150","respect","r50"
"4527","rotifer","8x","25.dat","0.01","8.12237487801082","0.00344265960354051","99712479","150","respect","r50"
"4528","rotifer","8x","HiSeq2500L150R.dat","0.0","8.14193913210412","0.0162686211377129","99504573","150","respect","r50"
"4529","rotifer","8x","HiSeq2500L150R.dat","0.001","8.12574863939143","0.0162067437445444","99700956","150","respect","r50"
"4530","rotifer","8x","HiSeq2500L150R.dat","0.01","8.08643218084089","0.0160064721887013","100156542","150","respect","r50"
"4531","rotifer","8x","MiSeqv3L250R.dat","0.0","8.28750699427414","0.0113259669954484","97761839","150","respect","r50"
"4532","rotifer","8x","MiSeqv3L250R.dat","0.001","8.29252532773444","0.0113741176447287","97692900","150","respect","r50"
"4533","rotifer","8x","MiSeqv3L250R.dat","0.01","8.20138741805171","0.0110581492665444","98776373","150","respect","r50"
"4534","rotifer","8x","novaseq-profR.dat","0.0","8.09529498135457","0.00262409630634941","100058382","150","respect","r50"
"4535","rotifer","8x","novaseq-profR.dat","0.001","8.12695130380979","0.00273953178506137","99680431","150","respect","r50"
"4536","rotifer","8x","novaseq-profR.dat","0.01","8.11590912220144","0.00269825029144966","99819501","150","respect","r50"
"4537","club-moss","1x","20.dat","0.0","1.00574614287722","0.00903714733228078","208216466","150","gen-0.0","err6"
"4538","club-moss","1x","20.dat","0.001","1.00568802624231","0.00918255803879675","208216465","150","gen-0.0","err6"
"4539","club-moss","1x","20.dat","0.01","1.00577738056848","0.0101585662361923","208216466","150","gen-0.0","err6"
"4540","club-moss","1x","23.dat","0.0","1.00599023274383","0.00464039535992777","208216466","150","gen-0.0","err6"
"4541","club-moss","1x","23.dat","0.001","1.0054359453384","0.00474817597268617","208216466","150","gen-0.0","err6"
"4542","club-moss","1x","23.dat","0.01","1.00551367633759","0.00560650854884082","208216465","150","gen-0.0","err6"
"4543","club-moss","1x","25.dat","0.0","1.00592194569781","0.00293714353100016","208216466","150","gen-0.0","err6"
"4544","club-moss","1x","25.dat","0.001","1.00579554201689","0.0030170536401759","208216466","150","gen-0.0","err6"
"4545","club-moss","1x","25.dat","0.01","1.00580353305419","0.00386418599239169","208216466","150","gen-0.0","err6"
"4546","club-moss","1x","HiSeq2500L150R.dat","0.0","1.00543376596459","0.0140635491195987","208216466","150","gen-0.0","err6"
"4547","club-moss","1x","HiSeq2500L150R.dat","0.001","1.00564734459788","0.014204625575449","208216466","150","gen-0.0","err6"
"4548","club-moss","1x","HiSeq2500L150R.dat","0.01","1.00591613403432","0.0154485662503699","208216466","150","gen-0.0","err6"
"4549","club-moss","1x","MiSeqv3L250R.dat","0.0","1.00577520119467","0.0100366080468164","208216466","150","gen-0.0","err6"
"4550","club-moss","1x","MiSeqv3L250R.dat","0.001","1.00591395466051","0.0101266439860214","208216465","150","gen-0.0","err6"
"4551","club-moss","1x","MiSeqv3L250R.dat","0.01","1.00585511156767","0.0110915946574397","208216466","150","gen-0.0","err6"
"4552","club-moss","1x","novaseq-profR.dat","0.0","1.0053538555916","0.00231378377539437","208216466","150","gen-0.0","err6"
"4553","club-moss","1x","novaseq-profR.dat","0.001","1.0057737482788","0.00238129835006562","208216466","150","gen-0.0","err6"
"4554","club-moss","1x","novaseq-profR.dat","0.01","1.00569601727961","0.00320054465243158","208216465","150","gen-0.0","err6"
"4555","club-moss","2x","20.dat","0.0","2.01139711976477","0.0091005569407977","208216465","150","gen-0.0","err6"
"4556","club-moss","2x","20.dat","0.001","2.01144070724095","0.0091848752691317","208216466","150","gen-0.0","err6"
"4557","club-moss","2x","20.dat","0.01","2.01152279698776","0.0102947294812393","208216465","150","gen-0.0","err6"
"4558","club-moss","2x","23.dat","0.0","2.01144942473619","0.00464291186382271","208216466","150","gen-0.0","err6"
"4559","club-moss","2x","23.dat","0.001","2.01148284180126","0.00478186338617625","208216466","150","gen-0.0","err6"
"4560","club-moss","2x","23.dat","0.01","2.01109636617913","0.0059142399641382","208216465","150","gen-0.0","err6"
"4561","club-moss","2x","25.dat","0.0","2.01106512848787","0.00296018954190658","208216466","150","gen-0.0","err6"
"4562","club-moss","2x","25.dat","0.001","2.01129614211162","0.00311043686759804","208216466","150","gen-0.0","err6"
"4563","club-moss","2x","25.dat","0.01","2.01139784622271","0.0042794827300805","208216466","150","gen-0.0","err6"
"4564","club-moss","2x","HiSeq2500L150R.dat","0.0","2.01123439318703","0.0141166790605136","208216466","150","gen-0.0","err6"
"4565","club-moss","2x","HiSeq2500L150R.dat","0.001","2.01131285064416","0.0142704879190739","208216466","150","gen-0.0","err6"
"4566","club-moss","2x","HiSeq2500L150R.dat","0.01","2.01140583726001","0.0154043068358577","208216466","150","gen-0.0","err6"
"4567","club-moss","2x","MiSeqv3L250R.dat","0.0","2.01117409717832","0.010035238217028","208216466","150","gen-0.0","err6"
"4568","club-moss","2x","MiSeqv3L250R.dat","0.001","2.01126490442036","0.0101447747194304","208216466","150","gen-0.0","err6"
"4569","club-moss","2x","MiSeqv3L250R.dat","0.01","2.01153877906236","0.0111386297285553","208216466","150","gen-0.0","err6"
"4570","club-moss","2x","novaseq-profR.dat","0.0","2.01114140657118","0.00234332131500159","208216466","150","gen-0.0","err6"
"4571","club-moss","2x","novaseq-profR.dat","0.001","2.01101645580613","0.00245622131593481","208216466","150","gen-0.0","err6"
"4572","club-moss","2x","novaseq-profR.dat","0.01","2.01149301221237","0.00368229505728523","208216466","150","gen-0.0","err6"
"4573","club-moss","4x","20.dat","0.0","4.02282111847319","0.00924049912868641","208216466","150","gen-0.0","err6"
"4574","club-moss","4x","20.dat","0.001","4.02296205131284","0.00947620888504941","208216466","150","gen-0.0","err6"
"4575","club-moss","4x","20.dat","0.01","4.02301072399458","0.0112011967734336","208216466","150","gen-0.0","err6"
"4576","club-moss","4x","23.dat","0.0","4.02295551319141","0.00473787566215922","208216466","150","gen-0.0","err6"
"4577","club-moss","4x","23.dat","0.001","4.02287487636048","0.00497625290801118","208216466","150","gen-0.0","err6"
"4578","club-moss","4x","23.dat","0.01","4.02256249944786","0.00680538359742799","208216466","150","gen-0.0","err6"
"4579","club-moss","4x","25.dat","0.0","4.02253489404628","0.00299327538872751","208216466","150","gen-0.0","err6"
"4580","club-moss","4x","25.dat","0.001","4.02239686703837","0.00328789785514205","208216466","150","gen-0.0","err6"
"4581","club-moss","4x","25.dat","0.01","4.02293008716364","0.00521512179395733","208216466","150","gen-0.0","err6"
"4582","club-moss","4x","HiSeq2500L150R.dat","0.0","4.02253779987802","0.0144670167626622","208216466","150","gen-0.0","err6"
"4583","club-moss","4x","HiSeq2500L150R.dat","0.001","4.0230652083398","0.0146561056436736","208216465","150","gen-0.0","err6"
"4584","club-moss","4x","HiSeq2500L150R.dat","0.01","4.02273902872639","0.0163650766888866","208216466","150","gen-0.0","err6"
"4585","club-moss","4x","MiSeqv3L250R.dat","0.0","4.0226612977272","0.0101280165412964","208216466","150","gen-0.0","err6"
"4586","club-moss","4x","MiSeqv3L250R.dat","0.001","4.02271505561449","0.0103232039126009","208216466","150","gen-0.0","err6"
"4587","club-moss","4x","MiSeqv3L250R.dat","0.01","4.0229191902946","0.0119452046360269","208216466","150","gen-0.0","err6"
"4588","club-moss","4x","novaseq-profR.dat","0.0","4.02251092093438","0.00233108396395076","208216466","150","gen-0.0","err6"
"4589","club-moss","4x","novaseq-profR.dat","0.001","4.02247823032724","0.00263523992343939","208216466","150","gen-0.0","err6"
"4590","club-moss","4x","novaseq-profR.dat","0.01","4.0230012800414","0.0046348594021618","208216466","150","gen-0.0","err6"
"4591","club-moss","8x","20.dat","0.0","8.04538942958454","0.00914374113053218","208216466","150","gen-0.0","err6"
"4592","club-moss","8x","20.dat","0.001","8.0456567600513","0.00956963923215415","208216466","150","gen-0.0","err6"
"4593","club-moss","8x","20.dat","0.01","8.04537490042581","0.0118881558805449","208216466","150","gen-0.0","err6"
"4594","club-moss","8x","23.dat","0.0","8.04602290090503","0.00474227377781566","208216465","150","gen-0.0","err6"
"4595","club-moss","8x","23.dat","0.001","8.0456386046567","0.00497229238089247","208216466","150","gen-0.0","err6"
"4596","club-moss","8x","23.dat","0.01","8.04537344750994","0.00715934517266914","208216466","150","gen-0.0","err6"
"4597","club-moss","8x","25.dat","0.0","8.0459306346933","0.00299911011634879","208216465","150","gen-0.0","err6"
"4598","club-moss","8x","25.dat","0.001","8.04506542934493","0.00325553188036509","208216466","150","gen-0.0","err6"
"4599","club-moss","8x","25.dat","0.01","8.04602217444709","0.00544523077545478","208216466","150","gen-0.0","err6"
"4600","club-moss","8x","HiSeq2500L150R.dat","0.0","8.04548314265833","0.0147288848619077","208216466","150","gen-0.0","err6"
"4601","club-moss","8x","HiSeq2500L150R.dat","0.001","8.04496808398146","0.0149099436848892","208216466","150","gen-0.0","err6"
"4602","club-moss","8x","HiSeq2500L150R.dat","0.01","8.04617182478198","0.0174952188560314","208216466","150","gen-0.0","err6"
"4603","club-moss","8x","MiSeqv3L250R.dat","0.0","8.04556232657339","0.0101522011194025","208216466","150","gen-0.0","err6"
"4604","club-moss","8x","MiSeqv3L250R.dat","0.001","8.04577663166461","0.0104073718305024","208216466","150","gen-0.0","err6"
"4605","club-moss","8x","MiSeqv3L250R.dat","0.01","8.04571706211383","0.012630735384508","208216465","150","gen-0.0","err6"
"4606","club-moss","8x","novaseq-profR.dat","0.0","8.04593935824235","0.0023350098455801","208216466","150","gen-0.0","err6"
"4607","club-moss","8x","novaseq-profR.dat","0.001","8.04563424590908","0.00260121407788116","208216466","150","gen-0.0","err6"
"4608","club-moss","8x","novaseq-profR.dat","0.01","8.04584709808443","0.00481966297582936","208216466","150","gen-0.0","err6"
"4609","moss","1x","20.dat","0.0","1.00512260838165","0.00885593154404607","103988016","150","gen-0.0","err6"
"4610","moss","1x","20.dat","0.001","1.00526806793557","0.00874133428814694","103988016","150","gen-0.0","err6"
"4611","moss","1x","20.dat","0.01","1.00525643117126","0.00808500560950098","103988016","150","gen-0.0","err6"
"4612","moss","1x","23.dat","0.0","1.00531461499282","0.00455388126551826","103988016","150","gen-0.0","err6"
"4613","moss","1x","23.dat","0.001","1.00542952804042","0.00427126165565073","103988015","150","gen-0.0","err6"
"4614","moss","1x","23.dat","0.01","1.00527534091327","0.00329550404774615","103988016","150","gen-0.0","err6"
"4615","moss","1x","25.dat","0.0","1.00552698594154","0.00291495577273682","103988015","150","gen-0.0","err6"
"4616","moss","1x","25.dat","0.001","1.00529279605974","0.0026914332869229","103988015","150","gen-0.0","err6"
"4617","moss","1x","25.dat","0.01","1.00512115378611","0.00144233722106502","103988016","150","gen-0.0","err6"
"4618","moss","1x","HiSeq2500L150R.dat","0.0","1.00541352748949","0.0138286401015595","103988016","150","gen-0.0","err6"
"4619","moss","1x","HiSeq2500L150R.dat","0.001","1.00516188246121","0.0137329741753535","103988016","150","gen-0.0","err6"
"4620","moss","1x","HiSeq2500L150R.dat","0.01","1.005358252859","0.0136613593307582","103988016","150","gen-0.0","err6"
"4621","moss","1x","MiSeqv3L250R.dat","0.0","1.00544989237797","0.00994096631635011","103988016","150","gen-0.0","err6"
"4622","moss","1x","MiSeqv3L250R.dat","0.001","1.00531606958836","0.00977341823913103","103988016","150","gen-0.0","err6"
"4623","moss","1x","MiSeqv3L250R.dat","0.01","1.00547462050213","0.00905583873030791","103988016","150","gen-0.0","err6"
"4624","moss","1x","novaseq-profR.dat","0.0","1.00532334256606","0.00218639923407049","103988016","150","gen-0.0","err6"
"4625","moss","1x","novaseq-profR.dat","0.001","1.00533352473483","0.00206391882107848","103988016","150","gen-0.0","err6"
"4626","moss","1x","novaseq-profR.dat","0.01","1.00519970194523","0.000797113722950105","103988016","150","gen-0.0","err6"
"4627","moss","2x","20.dat","0.0","2.01055940939977","0.00882855354134027","103988016","150","gen-0.0","err6"
"4628","moss","2x","20.dat","0.001","2.01065250351427","0.00859669022541498","103988016","150","gen-0.0","err6"
"4629","moss","2x","20.dat","0.01","2.01082705497898","0.00739928552133007","103988016","150","gen-0.0","err6"
"4630","moss","2x","23.dat","0.0","2.01074123384216","0.00454004345326464","103988016","150","gen-0.0","err6"
"4631","moss","2x","23.dat","0.001","2.01060450186148","0.00422989695238463","103988016","150","gen-0.0","err6"
"4632","moss","2x","23.dat","0.01","2.01073832465109","0.00283208296765125","103988015","150","gen-0.0","err6"
"4633","moss","2x","25.dat","0.0","2.01084887391206","0.00289531092606676","103988016","150","gen-0.0","err6"
"4634","moss","2x","25.dat","0.001","2.01086632905853","0.00263024576190329","103988016","150","gen-0.0","err6"
"4635","moss","2x","25.dat","0.01","2.0106015926704","0.00118546753497284","103988016","150","gen-0.0","err6"
"4636","moss","2x","HiSeq2500L150R.dat","0.0","2.0107092327403","0.0136444943259123","103988016","150","gen-0.0","err6"
"4637","moss","2x","HiSeq2500L150R.dat","0.001","2.01077178034849","0.0134470859519339","103988016","150","gen-0.0","err6"
"4638","moss","2x","HiSeq2500L150R.dat","0.01","2.01069905057153","0.0127019011636667","103988016","150","gen-0.0","err6"
"4639","moss","2x","MiSeqv3L250R.dat","0.0","2.01043867797001","0.00996985100196224","103988016","150","gen-0.0","err6"
"4640","moss","2x","MiSeqv3L250R.dat","0.001","2.01050558936482","0.00967703996457459","103988016","150","gen-0.0","err6"
"4641","moss","2x","MiSeqv3L250R.dat","0.01","2.01072232410015","0.00832456014639971","103988016","150","gen-0.0","err6"
"4642","moss","2x","novaseq-profR.dat","0.0","2.01085323769868","0.00225162608164031","103988016","150","gen-0.0","err6"
"4643","moss","2x","novaseq-profR.dat","0.001","2.01053904506222","0.00195876039357545","103988016","150","gen-0.0","err6"
"4644","moss","2x","novaseq-profR.dat","0.01","2.01060450186148","0.000514155394795823","103988016","150","gen-0.0","err6"
"4645","moss","4x","20.dat","0.0","4.02109845446198","0.00918713816935868","103988016","150","gen-0.0","err6"
"4646","moss","4x","20.dat","0.001","4.02155519746129","0.00892213916005002","103988016","150","gen-0.0","err6"
"4647","moss","4x","20.dat","0.01","4.02136900923227","0.00768522786387349","103988016","150","gen-0.0","err6"
"4648","moss","4x","23.dat","0.0","4.02098354141439","0.00466429875690277","103988016","150","gen-0.0","err6"
"4649","moss","4x","23.dat","0.001","4.0218562987379","0.00441346835595779","103988016","150","gen-0.0","err6"
"4650","moss","4x","23.dat","0.01","4.0215930169453","0.00319883245098174","103988016","150","gen-0.0","err6"
"4651","moss","4x","25.dat","0.0","4.02182720682711","0.00297010642555229","103988016","150","gen-0.0","err6"
"4652","moss","4x","25.dat","0.001","4.02091663001959","0.00268889650879889","103988016","150","gen-0.0","err6"
"4653","moss","4x","25.dat","0.01","4.02082353590508","0.00153068027131253","103988016","150","gen-0.0","err6"
"4654","moss","4x","HiSeq2500L150R.dat","0.0","4.02179811491633","0.014255383183702","103988016","150","gen-0.0","err6"
"4655","moss","4x","HiSeq2500L150R.dat","0.001","4.02083226347831","0.014006822148419","103988016","150","gen-0.0","err6"
"4656","moss","4x","HiSeq2500L150R.dat","0.01","4.02121918589174","0.0130327068415159","103988016","150","gen-0.0","err6"
"4657","moss","4x","MiSeqv3L250R.dat","0.0","4.02109845446198","0.0100817563440561","103988016","150","gen-0.0","err6"
"4658","moss","4x","MiSeqv3L250R.dat","0.001","4.0214184654806","0.00979224639372644","103988016","150","gen-0.0","err6"
"4659","moss","4x","MiSeqv3L250R.dat","0.01","4.02081917211846","0.0084861244846095","103988015","150","gen-0.0","err6"
"4660","moss","4x","novaseq-profR.dat","0.0","4.02088026513111","0.00230292719288405","103988015","150","gen-0.0","err6"
"4661","moss","4x","novaseq-profR.dat","0.001","4.02092390299728","0.00207103683881882","103988015","150","gen-0.0","err6"
"4662","moss","4x","novaseq-profR.dat","0.01","4.02108972688875","0.000937290984604489","103988016","150","gen-0.0","err6"
"4663","moss","8x","20.dat","0.0","8.04222745543029","0.00953474479408922","103988016","150","gen-0.0","err6"
"4664","moss","8x","20.dat","0.001","8.04243691718793","0.00913706609356379","103988015","150","gen-0.0","err6"
"4665","moss","8x","20.dat","0.01","8.04202090286373","0.00786449007123269","103988016","150","gen-0.0","err6"
"4666","moss","8x","23.dat","0.0","8.04305802948316","0.00470663253895298","103988016","150","gen-0.0","err6"
"4667","moss","8x","23.dat","0.001","8.04296493536865","0.00445111908661844","103988016","150","gen-0.0","err6"
"4668","moss","8x","23.dat","0.01","8.04232782252249","0.00315905680344497","103988015","150","gen-0.0","err6"
"4669","moss","8x","25.dat","0.0","8.04165725397893","0.00296048939895865","103988016","150","gen-0.0","err6"
"4670","moss","8x","25.dat","0.001","8.04245291773886","0.00271271982431087","103988016","150","gen-0.0","err6"
"4671","moss","8x","25.dat","0.01","8.04312057709135","0.00150823032055691","103988016","150","gen-0.0","err6"
"4672","moss","8x","HiSeq2500L150R.dat","0.0","8.04245000854779","0.0148062872940011","103988016","150","gen-0.0","err6"
"4673","moss","8x","HiSeq2500L150R.dat","0.001","8.04227836627416","0.0144059624880131","103988016","150","gen-0.0","err6"
"4674","moss","8x","HiSeq2500L150R.dat","0.01","8.04258092214631","0.0135384535694495","103988015","150","gen-0.0","err6"
"4675","moss","8x","MiSeqv3L250R.dat","0.0","8.04287184125415","0.0102538091893418","103988016","150","gen-0.0","err6"
"4676","moss","8x","MiSeqv3L250R.dat","0.001","8.04231473116264","0.00988717451074639","103988016","150","gen-0.0","err6"
"4677","moss","8x","MiSeqv3L250R.dat","0.01","8.04222163704813","0.00864997990240735","103988016","150","gen-0.0","err6"
"4678","moss","8x","novaseq-profR.dat","0.0","8.04275547361101","0.00230970982166712","103988015","150","gen-0.0","err6"
"4679","moss","8x","novaseq-profR.dat","0.001","8.04250382858273","0.00204012933997599","103988016","150","gen-0.0","err6"
"4680","moss","8x","novaseq-profR.dat","0.01","8.04279038390395","0.000885367756179867","103988016","150","gen-0.0","err6"
"4681","rotifer","1x","20.dat","0.0","1.00178570757969","0.00979596764251223","101125688","150","gen-0.0","err6"
"4682","rotifer","1x","20.dat","0.001","1.0013235154629","0.00975504423822371","101125688","150","gen-0.0","err6"
"4683","rotifer","1x","20.dat","0.01","1.00192930124704","0.00987764769883459","101125688","150","gen-0.0","err6"
"4684","rotifer","1x","23.dat","0.0","1.00121731597976","0.00488953663799185","101125688","150","gen-0.0","err6"
"4685","rotifer","1x","23.dat","0.001","1.00163014777339","0.00488108746837934","101125688","150","gen-0.0","err6"
"4686","rotifer","1x","23.dat","0.01","1.00068482279666","0.00483965307453371","101125687","150","gen-0.0","err6"
"4687","rotifer","1x","25.dat","0.0","1.0014790752692","0.00304496505266239","101125688","150","gen-0.0","err6"
"4688","rotifer","1x","25.dat","0.001","1.00097948896821","0.00302916111073459","101125688","150","gen-0.0","err6"
"4689","rotifer","1x","25.dat","0.01","1.00139232076184","0.00295514973810862","101125688","150","gen-0.0","err6"
"4690","rotifer","1x","HiSeq2500L150R.dat","0.0","1.00115598951766","0.0154432140003503","101125688","150","gen-0.0","err6"
"4691","rotifer","1x","HiSeq2500L150R.dat","0.001","1.00167053349234","0.015465102789424","101125688","150","gen-0.0","err6"
"4692","rotifer","1x","HiSeq2500L150R.dat","0.01","1.00152095675551","0.0156196853593707","101125688","150","gen-0.0","err6"
"4693","rotifer","1x","MiSeqv3L250R.dat","0.0","1.00109466305556","0.0103617625062948","101125688","150","gen-0.0","err6"
"4694","rotifer","1x","MiSeqv3L250R.dat","0.001","1.00201007268493","0.0103685228009014","101125688","150","gen-0.0","err6"
"4695","rotifer","1x","MiSeqv3L250R.dat","0.01","1.00148356257131","0.0103740069665533","101125688","150","gen-0.0","err6"
"4696","rotifer","1x","novaseq-profR.dat","0.0","1.00150599908183","0.00237194980467725","101125688","150","gen-0.0","err6"
"4697","rotifer","1x","novaseq-profR.dat","0.001","1.00074614925876","0.00236872617634276","101125688","150","gen-0.0","err6"
"4698","rotifer","1x","novaseq-profR.dat","0.01","1.00118889639976","0.00223018805185371","101125688","150","gen-0.0","err6"
"4699","rotifer","2x","20.dat","0.0","2.00232394517427","0.00979772597339856","101125688","150","gen-0.0","err6"
"4700","rotifer","2x","20.dat","0.001","2.00275472617632","0.00979299681234014","101125688","150","gen-0.0","err6"
"4701","rotifer","2x","20.dat","0.01","2.00308828229944","0.00989637720965253","101125688","150","gen-0.0","err6"
"4702","rotifer","2x","23.dat","0.0","2.00272481082895","0.00489001128812061","101125688","150","gen-0.0","err6"
"4703","rotifer","2x","23.dat","0.001","2.00250194149109","0.00490026226537676","101125688","150","gen-0.0","err6"
"4704","rotifer","2x","23.dat","0.01","2.00214146155534","0.00493493727015526","101125688","150","gen-0.0","err6"
"4705","rotifer","2x","25.dat","0.0","2.00275472617632","0.00305303550807778","101125688","150","gen-0.0","err6"
"4706","rotifer","2x","25.dat","0.001","2.00285344682262","0.00307441728049873","101125688","150","gen-0.0","err6"
"4707","rotifer","2x","25.dat","0.01","2.00321691829311","0.0030992833485346","101125688","150","gen-0.0","err6"
"4708","rotifer","2x","HiSeq2500L150R.dat","0.0","2.00307332462576","0.0154068338715121","101125688","150","gen-0.0","err6"
"4709","rotifer","2x","HiSeq2500L150R.dat","0.001","2.00337846116888","0.0153991862738321","101125687","150","gen-0.0","err6"
"4710","rotifer","2x","HiSeq2500L150R.dat","0.01","2.00291327751735","0.0155566520695625","101125688","150","gen-0.0","err6"
"4711","rotifer","2x","MiSeqv3L250R.dat","0.0","2.00268592087738","0.0103558231760669","101125688","150","gen-0.0","err6"
"4712","rotifer","2x","MiSeqv3L250R.dat","0.001","2.00260514943949","0.0103472828745752","101125688","150","gen-0.0","err6"
"4713","rotifer","2x","MiSeqv3L250R.dat","0.01","2.00303144313944","0.0104308497787744","101125688","150","gen-0.0","err6"
"4714","rotifer","2x","novaseq-profR.dat","0.0","2.00215193192692","0.00237604464776198","101125688","150","gen-0.0","err6"
"4715","rotifer","2x","novaseq-profR.dat","0.001","2.00309725690365","0.00238971096195828","101125688","150","gen-0.0","err6"
"4716","rotifer","2x","novaseq-profR.dat","0.01","2.00321691829311","0.00240820652817375","101125688","150","gen-0.0","err6"
"4717","rotifer","4x","20.dat","0.0","4.00510110786111","0.00982880082126658","101125688","150","gen-0.0","err6"
"4718","rotifer","4x","20.dat","0.001","4.00627528524518","0.00974128530161511","101125688","150","gen-0.0","err6"
"4719","rotifer","4x","20.dat","0.01","4.00512952744111","0.00992080770116188","101125688","150","gen-0.0","err6"
"4720","rotifer","4x","23.dat","0.0","4.00508764595479","0.00488677897289547","101125688","150","gen-0.0","err6"
"4721","rotifer","4x","23.dat","0.001","4.00445493635803","0.00490361557718355","101125688","150","gen-0.0","err6"
"4722","rotifer","4x","23.dat","0.01","4.00547504970317","0.0049736383697716","101125688","150","gen-0.0","err6"
"4723","rotifer","4x","25.dat","0.0","4.0066372609483","0.00305578606044532","101125688","150","gen-0.0","err6"
"4724","rotifer","4x","25.dat","0.001","4.00582505926734","0.00306498428721313","101125688","150","gen-0.0","err6"
"4725","rotifer","4x","25.dat","0.01","4.00565005448525","0.00314641811949601","101125688","150","gen-0.0","err6"
"4726","rotifer","4x","HiSeq2500L150R.dat","0.0","4.0039568458244","0.0155395630829778","101125688","150","gen-0.0","err6"
"4727","rotifer","4x","HiSeq2500L150R.dat","0.001","4.00537184175476","0.0154134341475139","101125688","150","gen-0.0","err6"
"4728","rotifer","4x","HiSeq2500L150R.dat","0.01","4.00508914172216","0.0147853401090873","101125688","150","gen-0.0","err6"
"4729","rotifer","4x","MiSeqv3L250R.dat","0.0","4.00615113655362","0.0103660926193749","101125688","150","gen-0.0","err6"
"4730","rotifer","4x","MiSeqv3L250R.dat","0.001","4.00516243432321","0.0102613901856571","101125688","150","gen-0.0","err6"
"4731","rotifer","4x","MiSeqv3L250R.dat","0.01","4.00617656459888","0.0104441979532904","101125688","150","gen-0.0","err6"
"4732","rotifer","4x","novaseq-profR.dat","0.0","4.00552141849159","0.00236335911914443","101125688","150","gen-0.0","err6"
"4733","rotifer","4x","novaseq-profR.dat","0.001","4.00492909461376","0.00230035014577035","101125688","150","gen-0.0","err6"
"4734","rotifer","4x","novaseq-profR.dat","0.01","4.00531649836214","0.0024804438237791","101125688","150","gen-0.0","err6"
"4735","rotifer","8x","20.dat","0.0","8.01213025985988","0.00981895852359027","101125688","150","gen-0.0","err6"
"4736","rotifer","8x","20.dat","0.001","8.01226936622513","0.00973484711623174","101125688","150","gen-0.0","err6"
"4737","rotifer","8x","20.dat","0.01","8.01043106812956","0.00902427092184788","101125688","150","gen-0.0","err6"
"4738","rotifer","8x","23.dat","0.0","8.01121933753262","0.00485218279158917","101125688","150","gen-0.0","err6"
"4739","rotifer","8x","23.dat","0.001","8.01095009940634","0.0047467620181959","101125688","150","gen-0.0","err6"
"4740","rotifer","8x","23.dat","0.01","8.00918509391181","0.0049185319129792","101125688","150","gen-0.0","err6"
"4741","rotifer","8x","25.dat","0.0","8.01203004344621","0.00303358680555232","101125688","150","gen-0.0","err6"
"4742","rotifer","8x","25.dat","0.001","8.0099344733633","0.00291805145793833","101125687","150","gen-0.0","err6"
"4743","rotifer","8x","25.dat","0.01","8.01063598825901","0.00307801422047571","101125688","150","gen-0.0","err6"
"4744","rotifer","8x","HiSeq2500L150R.dat","0.0","8.01194328893885","0.0155056656461148","101125688","150","gen-0.0","err6"
"4745","rotifer","8x","HiSeq2500L150R.dat","0.001","8.01173238573993","0.0154677471970872","101125688","150","gen-0.0","err6"
"4746","rotifer","8x","HiSeq2500L150R.dat","0.01","8.01134946929366","0.0150443280436844","101125687","150","gen-0.0","err6"
"4747","rotifer","8x","MiSeqv3L250R.dat","0.0","8.01064047556111","0.0103514426472842","101125688","150","gen-0.0","err6"
"4748","rotifer","8x","MiSeqv3L250R.dat","0.001","8.01053876338007","0.0102393176092465","101125688","150","gen-0.0","err6"
"4749","rotifer","8x","MiSeqv3L250R.dat","0.01","8.01088877294424","0.00952930793163009","101125687","150","gen-0.0","err6"
"4750","rotifer","8x","novaseq-profR.dat","0.0","8.01014537656222","0.00233636078947841","101125687","150","gen-0.0","err6"
"4751","rotifer","8x","novaseq-profR.dat","0.001","8.01101292163581","0.00217613396368499","101125688","150","gen-0.0","err6"
"4752","rotifer","8x","novaseq-profR.dat","0.01","8.01348991239762","0.00239755833969979","101125688","150","gen-0.0","err6"
"4753","club-moss","1x","20.dat","0.0","1.82963474690258","0.0131750911281577","114456127","150","noref","def"
"4754","club-moss","1x","20.dat","0.001","1.79615895343036","0.0131688180717121","116582558","150","noref","def"
"4755","club-moss","1x","20.dat","0.01","1.56599430067944","0.012846007777931","133729357","150","noref","def"
"4756","club-moss","1x","23.dat","0.0","1.71092175259961","0.00764074279449922","122427417","150","noref","def"
"4757","club-moss","1x","23.dat","0.001","1.68695676983747","0.00767067804791843","124098212","150","noref","def"
"4758","club-moss","1x","23.dat","0.01","1.46901383279303","0.00733816405031951","142520444","150","noref","def"
"4759","club-moss","1x","25.dat","0.0","1.67385515685027","0.00550807660225872","125130010","150","noref","def"
"4760","club-moss","1x","25.dat","0.001","1.64291724967917","0.00549469041599115","127470323","150","noref","def"
"4761","club-moss","1x","25.dat","0.01","1.43245039351323","0.00521888146123395","146200425","150","noref","def"
"4762","club-moss","1x","HiSeq2500L150R.dat","0.0","1.99293362756477","0.019460239270415","105045076","150","noref","def"
"4763","club-moss","1x","HiSeq2500L150R.dat","0.001","1.96381897881109","0.0194553626593802","106625070","150","noref","def"
